data,hora_inicio,duracao_segundos
2024-12-14,14:24:07,192.98
2024-12-14,14:27:22,246.91
2024-12-14,14:31:31,211.35
2024-12-14,14:35:04,230.63
2024-12-14,14:38:57,224.73
2024-12-14,14:42:43,245.63
2024-12-14,14:46:51,229.72
2024-12-14,14:50:43,190.49
2024-12-14,14:53:55,190.05
2024-12-14,14:57:07,158.11
2024-12-14,14:59:47,177.39
2024-12-14,15:02:47,176.61
2024-12-14,15:05:45,208.08
2024-12-14,15:09:15,217.66
2024-12-14,15:12:55,227.94
2024-12-14,15:16:45,210.62
2024-12-14,15:20:18,215.52
2024-12-14,15:23:55,231.34
2024-12-14,15:27:48,208.64
2024-12-14,15:31:19,194.42
2024-12-14,15:34:36,215.26
2024-12-14,15:38:13,183.77
2024-12-14,15:41:19,186.10
2024-12-14,15:44:27,178.76
2024-12-14,15:47:27,198.01
2024-12-14,15:50:47,176.94
2024-12-14,15:53:46,177.63
2024-12-14,15:56:46,204.24
2024-12-14,16:00:12,216.58
2024-12-14,16:03:51,241.13
2024-12-14,16:07:54,177.04
2024-12-14,16:10:53,192.89
2024-12-14,16:14:08,198.94
2024-12-14,16:17:29,200.35
2024-12-14,16:20:51,186.46
2024-12-14,16:24:00,170.97
2024-12-14,16:26:53,195.32
2024-12-14,16:30:10,185.99
2024-12-14,16:33:18,187.38
2024-12-14,16:36:27,199.03
2024-12-14,16:39:48,208.95
2024-12-14,16:43:19,199.90
2024-12-14,16:46:41,196.98
2024-12-14,16:50:00,223.27
2024-12-14,16:53:45,186.88
2024-12-14,16:56:54,197.35
2024-12-14,17:00:14,191.61
2024-12-14,17:03:27,193.54
2024-12-14,17:06:43,208.04
2024-12-14,17:10:13,222.43
2024-12-14,17:13:57,187.51
2024-12-14,17:17:07,221.49
2024-12-14,17:20:50,184.36
2024-12-14,17:23:57,171.85
2024-12-14,17:26:51,200.92
2024-12-14,17:30:13,215.95
2024-12-14,17:33:51,181.94
2024-12-14,17:36:55,187.61
2024-12-14,17:40:05,229.02
2024-12-14,17:43:56,195.64
2024-12-14,17:47:14,213.07
2024-12-14,17:50:49,208.26
2024-12-14,17:54:19,191.72
2024-12-14,17:57:33,172.58
2024-12-14,18:00:27,226.93
2024-12-14,18:04:16,205.48
2024-12-14,18:07:44,225.88
2024-12-14,18:11:32,177.30
2024-12-14,18:14:31,168.21
2024-12-14,18:17:21,215.03
2024-12-14,18:20:58,183.61
2024-12-14,18:24:04,174.90
2024-12-14,18:27:01,206.63
2024-12-14,18:30:29,197.08
2024-12-14,18:33:48,174.98
2024-12-14,18:36:45,174.92
2024-12-14,18:39:42,200.70
2024-12-14,18:43:05,160.68
2024-12-14,18:45:48,225.83
2024-12-14,18:49:35,145.07
2024-12-14,18:52:02,191.86
2024-12-14,18:55:16,163.92
2024-12-14,18:58:02,174.85
2024-12-14,19:00:59,159.19
2024-12-14,19:03:40,206.46
2024-12-14,19:07:09,179.05
2024-12-14,19:10:10,201.21
2024-12-14,19:13:33,194.17
2024-12-14,19:16:49,178.01
2024-12-14,19:19:49,183.38
2024-12-14,19:22:55,175.14
2024-12-14,19:25:52,219.87
2024-12-14,19:29:34,217.28
2024-12-14,19:33:13,185.96
2024-12-14,19:36:21,173.02
2024-12-14,19:39:16,208.06
2024-12-14,19:42:46,187.20
2024-12-14,19:45:55,175.89
2024-12-14,19:48:53,196.97
2024-12-14,19:52:12,205.86
2024-12-14,19:55:40,205.22
2024-12-14,19:59:07,184.17
2024-12-14,20:02:13,212.20
2024-12-14,20:05:47,205.96
2024-12-14,20:09:15,222.67
2024-12-14,20:13:00,197.47
2024-12-14,20:16:20,181.56
2024-12-14,20:19:23,172.90
2024-12-14,20:22:18,179.20
2024-12-14,20:25:19,187.96
2024-12-14,20:28:29,208.58
2024-12-14,20:32:00,197.23
2024-12-14,20:35:19,212.64
2024-12-14,20:38:54,183.88
2024-12-14,20:41:59,239.94
2024-12-14,20:46:01,201.52
2024-12-14,20:49:25,183.55
2024-12-14,20:52:30,241.17
2024-12-14,20:56:34,199.55
2024-12-14,20:59:55,207.20
2024-12-14,21:03:24,180.51
2024-12-14,21:06:27,174.87
2024-12-14,21:09:24,168.17
2024-12-14,21:12:14,226.33
2024-12-14,21:16:02,187.78
2024-12-14,21:19:12,202.00
2024-12-14,21:22:36,235.86
2024-12-14,21:26:34,179.37
2024-12-14,21:29:35,199.03
2024-12-14,21:32:56,214.55
2024-12-14,21:36:33,216.34
2024-12-14,21:40:11,208.38
2024-12-14,21:43:42,191.11
2024-12-14,21:46:55,201.31
2024-12-14,21:50:18,177.17
2024-12-14,21:53:17,207.55
2024-12-14,21:56:47,195.73
2024-12-14,22:00:04,203.21
2024-12-14,22:03:30,207.82
2024-12-14,22:07:00,180.27
2024-12-14,22:10:02,171.08
2024-12-14,22:12:55,186.26
2024-12-14,22:16:03,170.37
2024-12-14,22:18:55,186.01
2024-12-14,22:22:03,165.46
2024-12-14,22:24:51,201.06
2024-12-14,22:28:14,210.31
2024-12-14,22:31:46,246.44
2024-12-14,22:35:55,209.09
2024-12-14,22:39:26,203.25
2024-12-14,22:42:51,178.64
2024-12-14,22:45:52,227.58
2024-12-14,22:49:41,186.38
2024-12-14,22:52:50,181.06
2024-12-14,22:55:53,180.75
2024-12-14,22:58:56,190.94
2024-12-14,23:02:08,206.88
2024-12-14,23:05:37,192.91
2024-12-14,23:08:52,194.06
2024-12-14,23:12:08,231.03
2024-12-14,23:16:01,217.27
2024-12-14,23:19:41,245.11
2024-12-14,23:23:48,179.68
2024-12-14,23:26:49,225.35
2024-12-14,23:30:37,229.06
2024-12-14,23:34:28,186.71
2024-12-14,23:37:37,196.94
2024-12-14,23:40:55,202.37
2024-12-14,23:44:20,175.46
2024-12-14,23:47:17,214.40
2024-12-14,23:50:54,178.69
2024-12-15,01:11:56,121.61
2024-12-15,01:13:59,102.95
2024-12-15,01:15:44,101.65
2024-12-15,01:17:28,114.69
2024-12-15,01:19:24,107.26
2024-12-15,01:21:14,102.87
2024-12-15,01:22:59,104.87
2024-12-15,01:24:45,107.38
2024-12-15,01:26:35,117.07
2024-12-15,01:28:34,105.64
2024-12-15,01:30:22,114.71
2024-12-15,01:32:18,125.52
2024-12-15,01:34:26,113.79
2024-12-15,01:36:22,109.69
2024-12-15,01:38:13,103.76
2024-12-15,01:39:59,134.50
2024-12-15,01:42:16,122.10
2024-12-15,01:44:20,122.46
2024-12-15,01:46:24,104.61
2024-12-15,01:48:11,106.18
2024-12-15,01:49:59,112.11
2024-12-15,01:51:53,103.24
2024-12-15,01:53:38,103.39
2024-12-15,01:55:24,112.40
2024-12-15,01:57:18,95.57
2024-12-15,01:58:56,102.92
2024-12-15,02:00:41,104.38
2024-12-15,02:02:27,93.19
2024-12-15,02:04:02,116.58
2024-12-15,02:06:01,93.67
2024-12-15,02:07:36,10.07
2024-12-15,02:07:48,10.05
2024-12-15,02:08:01,10.05
2024-12-15,02:08:13,10.03
2024-12-15,02:08:25,10.01
2024-12-15,02:08:37,10.07
2024-12-15,02:08:49,10.07
2024-12-15,02:09:01,10.04
2024-12-15,02:09:13,10.07
2024-12-15,02:09:25,10.04
2024-12-15,02:09:37,10.02
2024-12-15,02:09:49,10.04
2024-12-15,02:10:01,10.05
2024-12-15,02:10:13,10.07
2024-12-15,02:10:25,10.05
2024-12-15,02:10:37,10.03
2024-12-15,02:10:49,10.05
2024-12-15,02:11:01,10.03
2024-12-15,02:11:13,10.01
2024-12-15,02:11:25,10.06
2024-12-15,02:11:37,10.06
2024-12-15,02:11:49,10.01
2024-12-15,02:12:01,10.07
2024-12-15,02:12:13,10.01
2024-12-15,02:12:25,10.07
2024-12-15,02:12:38,10.03
2024-12-15,02:12:50,10.05
2024-12-15,02:13:02,10.05
2024-12-15,02:13:14,10.06
2024-12-15,02:13:26,10.01
2024-12-15,02:13:38,10.03
2024-12-15,02:13:50,10.03
2024-12-15,02:14:02,10.06
2024-12-15,02:14:14,10.07
2024-12-15,02:14:26,10.00
2024-12-15,02:14:38,10.05
2024-12-15,02:14:50,10.07
2024-12-15,02:15:02,10.03
2024-12-15,02:15:14,10.06
2024-12-15,02:15:26,10.04
2024-12-15,02:15:38,10.02
2024-12-15,02:15:50,10.03
2024-12-15,02:16:02,10.00
2024-12-15,02:16:14,10.06
2024-12-15,02:16:26,10.05
2024-12-15,02:16:38,10.07
2024-12-15,02:16:50,10.04
2024-12-15,02:17:02,10.06
2024-12-15,02:17:15,10.05
2024-12-15,02:17:27,10.07
2024-12-15,02:17:39,10.05
2024-12-15,02:17:51,10.02
2024-12-15,02:18:03,10.04
2024-12-15,02:18:15,10.03
2024-12-15,02:18:27,10.03
2024-12-15,02:18:39,10.05
2024-12-15,02:18:51,10.01
2024-12-15,02:19:03,10.07
2024-12-15,02:19:15,10.06
2024-12-15,02:19:27,10.04
2024-12-15,02:19:39,10.08
2024-12-15,02:19:51,10.02
2024-12-15,02:20:03,10.07
2024-12-15,02:20:15,10.00
2024-12-15,02:20:27,10.03
2024-12-15,02:20:39,10.06
2024-12-15,02:20:51,10.08
2024-12-15,02:21:03,10.04
2024-12-15,02:21:15,10.08
2024-12-15,02:21:28,10.08
2024-12-15,02:21:40,10.00
2024-12-15,02:21:52,10.05
2024-12-15,02:22:04,10.03
2024-12-15,02:22:16,10.00
2024-12-15,02:22:28,10.05
2024-12-15,02:22:40,10.07
2024-12-15,02:22:52,10.07
2024-12-15,02:23:04,10.02
2024-12-15,02:23:16,10.05
2024-12-15,02:23:28,10.07
2024-12-15,02:23:40,10.01
2024-12-15,02:23:52,10.07
2024-12-15,02:24:04,10.02
2024-12-15,02:24:16,10.06
2024-12-15,02:24:28,10.04
2024-12-15,02:24:40,10.07
2024-12-15,02:24:52,10.05
2024-12-15,02:25:04,10.02
2024-12-15,02:25:16,10.04
2024-12-15,02:25:28,10.07
2024-12-15,02:25:40,10.01
2024-12-15,02:25:52,10.01
2024-12-15,02:26:04,10.01
2024-12-15,02:26:16,10.04
2024-12-15,02:26:29,10.05
2024-12-15,02:26:41,10.05
2024-12-15,02:26:53,10.07
2024-12-15,02:27:05,10.03
2024-12-15,02:27:17,10.05
2024-12-15,02:27:29,10.06
2024-12-15,02:27:41,10.07
2024-12-15,02:27:53,10.05
2024-12-15,02:28:05,10.06
2024-12-15,02:28:17,10.03
2024-12-15,02:28:29,10.05
2024-12-15,02:28:41,10.00
2024-12-15,02:28:53,10.08
2024-12-15,02:29:05,10.08
2024-12-15,02:29:17,10.01
2024-12-15,02:29:29,10.06
2024-12-15,02:29:41,10.03
2024-12-15,02:29:53,10.07
2024-12-15,02:30:05,10.06
2024-12-15,02:30:18,10.03
2024-12-15,02:30:30,10.07
2024-12-15,02:30:42,10.05
2024-12-15,02:30:54,10.02
2024-12-15,02:31:06,10.00
2024-12-15,02:31:18,10.04
2024-12-15,02:31:30,10.02
2024-12-15,02:31:42,10.03
2024-12-15,02:31:54,10.05
2024-12-15,02:32:06,10.06
2024-12-15,02:32:18,10.06
2024-12-15,02:32:30,10.04
2024-12-15,02:32:42,10.07
2024-12-15,02:32:54,10.05
2024-12-15,02:33:06,10.08
2024-12-15,02:33:18,10.03
2024-12-15,02:33:30,10.07
2024-12-15,02:33:42,10.03
2024-12-15,02:33:54,10.07
2024-12-15,02:34:06,10.05
2024-12-15,02:34:18,10.05
2024-12-15,02:34:31,10.03
2024-12-15,02:34:43,10.01
2024-12-15,02:34:55,10.05
2024-12-15,02:35:07,10.04
2024-12-15,02:35:19,10.06
2024-12-15,02:35:31,10.01
2024-12-15,02:35:43,10.03
2024-12-15,02:35:55,10.08
2024-12-15,02:36:07,10.06
2024-12-15,02:36:19,10.03
2024-12-15,02:36:31,10.02
2024-12-15,02:36:43,10.08
2024-12-15,02:36:55,10.07
2024-12-15,02:37:07,10.05
2024-12-15,02:37:19,10.06
2024-12-15,02:37:31,10.06
2024-12-15,02:37:43,10.04
2024-12-15,02:37:55,10.04
2024-12-15,02:38:07,10.08
2024-12-15,02:38:19,10.04
2024-12-15,02:38:31,10.03
2024-12-15,02:38:44,10.07
2024-12-15,02:38:56,10.03
2024-12-15,02:39:08,10.00
2024-12-15,02:39:20,10.05
2024-12-15,02:39:32,10.07
2024-12-15,02:39:44,10.04
2024-12-15,02:39:56,10.03
2024-12-15,02:40:08,10.07
2024-12-15,02:40:20,10.07
2024-12-15,02:40:32,10.05
2024-12-15,02:40:44,10.07
2024-12-15,02:40:56,10.06
2024-12-15,02:41:08,10.03
2024-12-15,02:41:20,10.05
2024-12-15,02:41:32,10.01
2024-12-15,02:41:44,10.01
2024-12-15,02:41:56,10.06
2024-12-15,02:42:08,10.06
2024-12-15,02:42:20,10.08
2024-12-15,02:42:32,10.06
2024-12-15,02:42:44,10.04
2024-12-15,02:42:57,10.05
2024-12-15,02:43:09,10.05
2024-12-15,02:43:21,10.05
2024-12-15,02:43:33,10.07
2024-12-15,02:43:45,10.05
2024-12-15,02:43:57,10.05
2024-12-15,02:44:09,10.00
2024-12-15,02:44:21,10.04
2024-12-15,02:44:33,10.00
2024-12-15,02:44:45,10.05
2024-12-15,02:44:57,10.07
2024-12-15,02:45:09,10.03
2024-12-15,02:45:21,10.06
2024-12-15,02:45:33,10.04
2024-12-15,02:45:45,10.04
2024-12-15,02:45:57,10.04
2024-12-15,02:46:09,10.00
2024-12-15,02:46:21,10.07
2024-12-15,02:46:33,10.07
2024-12-15,02:46:45,10.07
2024-12-15,02:46:57,10.00
2024-12-15,02:47:09,10.02
2024-12-15,02:47:21,10.01
2024-12-15,02:47:33,10.01
2024-12-15,02:47:46,10.06
2024-12-15,02:47:58,10.04
2024-12-15,02:48:10,10.00
2024-12-15,02:48:22,10.07
2024-12-15,02:48:34,10.00
2024-12-15,02:48:46,10.08
2024-12-15,02:48:58,10.06
2024-12-15,02:49:10,10.08
2024-12-15,02:49:22,10.05
2024-12-15,02:49:34,10.04
2024-12-15,02:49:46,10.04
2024-12-15,02:49:58,10.06
2024-12-15,02:50:10,10.04
2024-12-15,02:50:22,10.05
2024-12-15,02:50:34,10.05
2024-12-15,02:50:46,10.03
2024-12-15,02:50:58,10.07
2024-12-15,02:51:10,10.05
2024-12-15,02:51:22,10.02
2024-12-15,02:51:34,10.07
2024-12-15,02:51:46,10.07
2024-12-15,02:51:59,10.08
2024-12-15,02:52:11,10.05
2024-12-15,02:52:23,10.07
2024-12-15,02:52:35,10.06
2024-12-15,02:52:47,10.01
2024-12-15,02:52:59,10.00
2024-12-15,02:53:11,10.06
2024-12-15,02:53:23,10.05
2024-12-15,02:53:35,10.07
2024-12-15,02:53:47,10.01
2024-12-15,02:53:59,10.02
2024-12-15,02:54:11,10.02
2024-12-15,02:54:23,10.06
2024-12-15,02:54:35,10.04
2024-12-15,02:54:47,10.07
2024-12-15,02:54:59,10.04
2024-12-15,02:55:11,10.04
2024-12-15,02:55:23,10.05
2024-12-15,02:55:35,10.02
2024-12-15,02:55:47,10.00
2024-12-15,02:55:59,10.06
2024-12-15,02:56:11,10.03
2024-12-15,02:56:23,10.05
2024-12-15,02:56:36,10.01
2024-12-15,02:56:48,10.07
2024-12-15,02:57:00,10.01
2024-12-15,02:57:12,10.04
2024-12-15,02:57:24,10.03
2024-12-15,02:57:36,10.02
2024-12-15,02:57:48,10.07
2024-12-15,02:58:00,10.02
2024-12-15,02:58:12,10.00
2024-12-15,02:58:24,10.03
2024-12-15,02:58:36,10.01
2024-12-15,02:58:48,10.01
2024-12-15,02:59:00,10.05
2024-12-15,02:59:12,10.00
2024-12-15,02:59:24,10.06
2024-12-15,02:59:36,10.00
2024-12-15,02:59:48,10.01
2024-12-15,03:00:00,10.00
2024-12-15,03:00:12,10.08
2024-12-15,03:00:24,10.01
2024-12-15,03:00:36,10.07
2024-12-15,03:00:48,10.07
2024-12-15,03:01:00,10.04
2024-12-15,03:01:12,10.01
2024-12-15,03:01:24,10.02
2024-12-15,03:01:36,10.07
2024-12-15,03:01:48,10.04
2024-12-15,03:02:00,10.03
2024-12-15,03:02:12,10.05
2024-12-15,03:02:25,10.01
2024-12-15,03:02:37,10.00
2024-12-15,03:02:49,10.08
2024-12-15,03:03:01,10.05
2024-12-15,03:03:13,10.06
2024-12-15,03:03:25,10.07
2024-12-15,03:03:37,10.01
2024-12-15,03:03:49,10.01
2024-12-15,03:04:01,10.05
2024-12-15,03:04:13,10.08
2024-12-15,03:04:25,10.01
2024-12-15,03:04:37,10.04
2024-12-15,03:04:49,10.06
2024-12-15,03:05:01,10.06
2024-12-15,03:05:13,10.01
2024-12-15,03:05:25,10.00
2024-12-15,03:05:37,10.02
2024-12-15,03:05:49,10.07
2024-12-15,03:06:01,10.02
2024-12-15,03:06:13,10.07
2024-12-15,03:06:25,10.06
2024-12-15,03:06:37,10.02
2024-12-15,03:06:49,10.04
2024-12-15,03:07:01,10.06
2024-12-15,03:07:14,10.01
2024-12-15,03:07:26,10.03
2024-12-15,03:07:38,10.08
2024-12-15,03:07:50,10.05
2024-12-15,03:08:02,10.07
2024-12-15,03:08:14,10.02
2024-12-15,03:08:26,10.03
2024-12-15,03:08:38,10.06
2024-12-15,03:08:50,10.07
2024-12-15,03:09:02,10.02
2024-12-15,03:09:14,10.00
2024-12-15,03:09:26,10.01
2024-12-15,03:09:38,10.02
2024-12-15,03:09:50,10.06
2024-12-15,03:10:02,10.04
2024-12-15,03:10:14,10.03
2024-12-15,03:10:26,10.01
2024-12-15,03:10:38,10.07
2024-12-15,03:10:50,10.07
2024-12-15,03:11:02,10.01
2024-12-15,03:11:14,10.07
2024-12-15,03:11:26,10.08
2024-12-15,03:11:38,10.07
2024-12-15,03:11:51,10.07
2024-12-15,03:12:03,10.05
2024-12-15,03:12:15,10.00
2024-12-15,03:12:27,10.05
2024-12-15,03:12:39,10.06
2024-12-15,03:12:51,10.03
2024-12-15,03:13:03,10.04
2024-12-15,03:13:15,10.03
2024-12-15,03:13:27,10.07
2024-12-15,03:13:39,10.01
2024-12-15,03:13:51,10.06
2024-12-15,03:14:03,10.03
2024-12-15,03:14:15,10.00
2024-12-15,03:14:27,10.05
2024-12-15,03:14:39,10.02
2024-12-15,03:14:51,10.01
2024-12-15,03:15:03,10.02
2024-12-15,03:15:15,10.06
2024-12-15,03:15:27,10.03
2024-12-15,03:15:39,10.07
2024-12-15,03:15:51,10.03
2024-12-15,03:16:03,10.03
2024-12-15,03:16:15,10.04
2024-12-15,03:16:27,10.03
2024-12-15,03:16:39,10.06
2024-12-15,03:16:52,10.07
2024-12-15,03:17:04,10.06
2024-12-15,03:17:16,10.02
2024-12-15,03:17:28,10.08
2024-12-15,03:17:40,10.02
2024-12-15,03:17:52,10.07
2024-12-15,03:18:04,10.05
2024-12-15,03:18:16,10.06
2024-12-15,03:18:28,10.06
2024-12-15,03:18:40,10.06
2024-12-15,03:18:52,10.05
2024-12-15,03:19:04,10.07
2024-12-15,03:19:16,10.06
2024-12-15,03:19:28,10.02
2024-12-15,03:19:40,10.02
2024-12-15,03:19:52,10.02
2024-12-15,03:20:04,10.05
2024-12-15,03:20:16,10.04
2024-12-15,03:20:28,10.06
2024-12-15,03:20:40,10.07
2024-12-15,03:20:53,10.06
2024-12-15,03:21:05,10.04
2024-12-15,03:21:17,10.01
2024-12-15,03:21:29,10.03
2024-12-15,03:21:41,10.04
2024-12-15,03:21:53,10.00
2024-12-15,03:22:05,10.06
2024-12-15,03:22:17,10.07
2024-12-15,03:22:29,10.07
2024-12-15,03:22:41,10.02
2024-12-15,03:22:53,10.03
2024-12-15,03:23:05,10.00
2024-12-15,03:23:17,10.01
2024-12-15,03:23:29,10.02
2024-12-15,03:23:41,10.00
2024-12-15,03:23:53,10.01
2024-12-15,03:24:05,10.07
2024-12-15,03:24:17,10.03
2024-12-15,03:24:29,10.04
2024-12-15,03:24:41,10.03
2024-12-15,03:24:53,10.05
2024-12-15,03:25:05,10.03
2024-12-15,03:25:17,10.01
2024-12-15,03:25:29,10.04
2024-12-15,03:25:41,10.00
2024-12-15,03:25:53,10.00
2024-12-15,03:26:05,10.04
2024-12-15,03:26:17,10.07
2024-12-15,03:26:30,10.06
2024-12-15,03:26:42,10.06
2024-12-15,03:26:54,10.07
2024-12-15,03:27:06,10.03
2024-12-15,03:27:18,10.03
2024-12-15,03:27:30,10.02
2024-12-15,03:27:42,10.08
2024-12-15,03:27:54,10.01
2024-12-15,03:28:06,10.05
2024-12-15,03:28:18,10.05
2024-12-15,03:28:30,10.06
2024-12-15,03:28:42,10.00
2024-12-15,03:28:54,10.02
2024-12-15,03:29:06,10.06
2024-12-15,03:29:18,10.06
2024-12-15,03:29:30,10.01
2024-12-15,03:29:42,10.03
2024-12-15,03:29:54,10.03
2024-12-15,03:30:06,10.02
2024-12-15,03:30:18,10.02
2024-12-15,03:30:30,10.00
2024-12-15,03:30:42,10.02
2024-12-15,03:30:54,10.04
2024-12-15,03:31:06,10.04
2024-12-15,03:31:18,10.03
2024-12-15,03:31:30,10.06
2024-12-15,03:31:42,10.01
2024-12-15,03:31:55,10.01
2024-12-15,03:32:07,10.08
2024-12-15,03:32:19,10.05
2024-12-15,03:32:31,10.00
2024-12-15,03:32:43,10.05
2024-12-15,03:32:55,10.06
2024-12-15,03:33:07,10.04
2024-12-15,03:33:19,10.03
2024-12-15,03:33:31,10.00
2024-12-15,03:33:43,10.02
2024-12-15,03:33:55,10.01
2024-12-15,03:34:07,10.06
2024-12-15,03:34:19,10.00
2024-12-15,03:34:31,10.01
2024-12-15,03:34:43,10.03
2024-12-15,03:34:55,10.01
2024-12-15,03:35:07,10.04
2024-12-15,03:35:19,10.04
2024-12-15,03:35:31,10.04
2024-12-15,03:35:43,10.06
2024-12-15,03:35:55,10.07
2024-12-15,03:36:07,10.07
2024-12-15,03:36:19,10.06
2024-12-15,03:36:31,10.03
2024-12-15,03:36:43,10.07
2024-12-15,03:36:55,10.01
2024-12-15,03:37:08,10.01
2024-12-15,03:37:20,10.06
2024-12-15,03:37:32,10.01
2024-12-15,03:37:44,10.08
2024-12-15,03:37:56,10.07
2024-12-15,03:38:08,10.05
2024-12-15,03:38:20,10.06
2024-12-15,03:38:32,10.02
2024-12-15,03:38:44,10.04
2024-12-15,03:38:56,10.05
2024-12-15,03:39:08,10.02
2024-12-15,03:39:20,10.05
2024-12-15,03:39:32,10.07
2024-12-15,03:39:44,10.05
2024-12-15,03:39:56,10.03
2024-12-15,03:40:08,10.06
2024-12-15,03:40:20,10.00
2024-12-15,03:40:32,10.01
2024-12-15,03:40:44,10.07
2024-12-15,03:40:56,10.03
2024-12-15,03:41:08,10.01
2024-12-15,03:41:20,10.04
2024-12-15,03:41:32,10.04
2024-12-15,03:41:44,10.03
2024-12-15,03:41:56,10.04
2024-12-15,03:42:09,10.05
2024-12-15,03:42:21,10.02
2024-12-15,03:42:33,10.04
2024-12-15,03:42:45,10.07
2024-12-15,03:42:57,10.04
2024-12-15,03:43:09,10.06
2024-12-15,03:43:21,10.06
2024-12-15,03:43:33,10.07
2024-12-15,03:43:45,10.07
2024-12-15,03:43:57,10.06
2024-12-15,03:44:09,10.01
2024-12-15,03:44:21,10.04
2024-12-15,03:44:33,10.00
2024-12-15,03:44:45,10.01
2024-12-15,03:44:57,10.06
2024-12-15,03:45:09,10.01
2024-12-15,03:45:21,10.02
2024-12-15,03:45:33,10.02
2024-12-15,03:45:45,10.06
2024-12-15,03:45:57,10.02
2024-12-15,03:46:09,10.08
2024-12-15,03:46:21,10.07
2024-12-15,03:46:34,10.01
2024-12-15,03:46:46,10.07
2024-12-15,03:46:58,10.01
2024-12-15,03:47:10,10.07
2024-12-15,03:47:22,10.00
2024-12-15,03:47:34,10.00
2024-12-15,03:47:46,10.08
2024-12-15,03:47:58,10.01
2024-12-15,03:48:10,10.06
2024-12-15,03:48:22,10.01
2024-12-15,03:48:34,10.01
2024-12-15,03:48:46,10.07
2024-12-15,03:48:58,10.06
2024-12-15,03:49:10,10.05
2024-12-15,03:49:22,10.05
2024-12-15,03:49:34,10.04
2024-12-15,03:49:46,10.08
2024-12-15,03:49:58,10.03
2024-12-15,03:50:10,10.06
2024-12-15,03:50:22,10.06
2024-12-15,03:50:34,10.02
2024-12-15,03:50:46,10.07
2024-12-15,03:50:58,10.06
2024-12-15,03:51:11,10.05
2024-12-15,03:51:23,10.03
2024-12-15,03:51:35,10.03
2024-12-15,03:51:47,10.05
2024-12-15,03:51:59,10.01
2024-12-15,03:52:11,10.04
2024-12-15,03:52:23,10.02
2024-12-15,03:52:35,10.07
2024-12-15,03:52:47,10.02
2024-12-15,03:52:59,10.01
2024-12-15,03:53:11,10.01
2024-12-15,03:53:23,10.07
2024-12-15,03:53:35,10.07
2024-12-15,03:53:47,10.04
2024-12-15,03:53:59,10.02
2024-12-15,03:54:11,10.03
2024-12-15,03:54:23,10.01
2024-12-15,03:54:35,10.07
2024-12-15,03:54:47,10.04
2024-12-15,03:54:59,10.01
2024-12-15,03:55:11,10.05
2024-12-15,03:55:23,10.01
2024-12-15,03:55:35,10.07
2024-12-15,03:55:47,10.02
2024-12-15,03:55:59,10.07
2024-12-15,03:56:11,10.06
2024-12-15,03:56:24,10.02
2024-12-15,03:56:36,10.00
2024-12-15,03:56:48,10.00
2024-12-15,03:57:00,10.00
2024-12-15,03:57:12,10.04
2024-12-15,03:57:24,10.00
2024-12-15,03:57:36,10.07
2024-12-15,03:57:48,10.01
2024-12-15,03:58:00,10.07
2024-12-15,03:58:12,10.03
2024-12-15,03:58:24,10.07
2024-12-15,03:58:36,10.03
2024-12-15,03:58:48,10.08
2024-12-15,03:59:00,10.01
2024-12-15,03:59:12,10.03
2024-12-15,03:59:24,10.05
2024-12-15,03:59:36,10.07
2024-12-15,03:59:48,10.03
2024-12-15,04:00:00,10.01
2024-12-15,04:00:12,10.08
2024-12-15,04:00:24,10.07
2024-12-15,04:00:36,10.02
2024-12-15,04:00:48,10.02
2024-12-15,04:01:00,10.02
2024-12-15,04:01:12,10.06
2024-12-15,04:01:24,10.03
2024-12-15,04:01:36,10.07
2024-12-15,04:01:49,10.01
2024-12-15,04:02:01,10.05
2024-12-15,04:02:13,10.06
2024-12-15,04:02:25,10.06
2024-12-15,04:02:37,10.06
2024-12-15,04:02:49,10.05
2024-12-15,04:03:01,10.01
2024-12-15,04:03:13,10.01
2024-12-15,04:03:25,10.06
2024-12-15,04:03:37,10.01
2024-12-15,04:03:49,10.01
2024-12-15,04:04:01,10.06
2024-12-15,04:04:13,10.01
2024-12-15,04:04:25,10.01
2024-12-15,04:04:37,10.03
2024-12-15,04:04:49,10.07
2024-12-15,04:05:01,10.07
2024-12-15,04:05:13,10.03
2024-12-15,04:05:25,10.07
2024-12-15,04:05:37,10.05
2024-12-15,04:05:49,10.03
2024-12-15,04:06:01,10.04
2024-12-15,04:06:13,10.08
2024-12-15,04:06:26,10.08
2024-12-15,04:06:38,10.07
2024-12-15,04:06:50,10.03
2024-12-15,04:07:02,10.03
2024-12-15,04:07:14,10.06
2024-12-15,04:07:26,10.01
2024-12-15,04:07:38,10.02
2024-12-15,04:07:50,10.05
2024-12-15,04:08:02,10.01
2024-12-15,04:08:14,10.07
2024-12-15,04:08:26,10.01
2024-12-15,04:08:38,10.05
2024-12-15,04:08:50,10.05
2024-12-15,04:09:02,10.04
2024-12-15,04:09:14,10.01
2024-12-15,04:09:26,10.02
2024-12-15,04:09:38,10.00
2024-12-15,04:09:50,10.01
2024-12-15,04:10:02,10.07
2024-12-15,04:10:14,10.07
2024-12-15,04:10:26,10.06
2024-12-15,04:10:38,10.05
2024-12-15,04:10:50,10.00
2024-12-15,04:11:02,10.01
2024-12-15,04:11:14,10.04
2024-12-15,04:11:26,10.08
2024-12-15,04:11:39,10.08
2024-12-15,04:11:51,10.02
2024-12-15,04:12:03,10.06
